90 100089
23 61 81
78 14 46
53 51 23
33 0 98
45 73 44
4 8 1
18 84 100
52 81 19
12 29 1
44 17 8
14 55 91
3 88 65
45 4 74
56 27 74
59 8 54
86 63 75
87 57 45
26 52 52
79 65 39
70 13 71
45 4 25
65 53 23
9 46 42
53 24 74
11 84 11
17 21 47
78 16 51
7 20 90
73 16 57
17 7 90
74 31 96
85 7 7
75 47 46
29 66 92
0 37 93
33 36 81
79 6 13
58 38 48
14 20 99
77 57 69
88 7 94
57 59 92
13 56 74
32 22 26
36 7 23
39 6 25
67 14 78
54 73 87
84 31 32
76 18 42
38 4 21
26 39 66
57 49 22
3 4 1
83 38 57
71 24 23
37 81 5
61 30 25
41 12 88
7 38 86
13 86 20
8 22 22
30 5 36
43 78 93
50 24 16
53 77 99
42 19 56
10 50 78
34 68 8
65 52 67
54 57 69
14 46 60
54 57 99
67 52 6
1 17 40
8 56 92
50 51 14
66 87 37
33 23 69
17 19 45
77 63 88
86 17 92
52 72 43
67 57 15
70 11 48
67 69 26
46 78 41
44 54 77
68 45 90
68 4 42
34 61 88
68 12 86
32 19 73
36 64 36
15 34 87
62 0 2
40 27 75
34 37 50
55 3 64
49 14 65
84 57 6
73 81 29
14 7 20
41 2 51
82 27 38
30 70 92
33 65 17
26 6 33
15 63 91
21 34 75
5 54 33
16 48 75
67 23 57
79 72 74
0 73 54
33 24 67
74 85 49
84 20 95
12 41 76
58 19 41
9 35 2
62 13 38
69 67 59
36 6 87
74 21 44
65 16 100
14 81 43
24 86 55
42 75 24
63 46 70
54 81 60
23 50 90
14 64 97
74 13 23
74 59 70
78 79 56
80 43 93
42 75 55
62 32 92
43 19 99
59 51 71
30 79 18
34 36 23
52 76 92
34 71 100
53 2 57
50 63 94
63 19 4
38 80 47
29 60 88
86 1 55
74 71 69
10 87 30
11 0 20
39 56 41
56 40 19
46 58 2
3 16 69
32 6 12
22 67 62
27 19 55
24 60 74
50 51 17
65 13 78
58 76 100
4 53 84
10 83 84
21 54 46
12 35 60
45 80 5
41 5 50
54 7 40
78 43 5
62 71 27
57 37 35
50 3 4
36 13 68
17 36 45
63 26 34
61 76 23
3 22 34
78 65 64
9 12 82
71 30 83
49 78 81
15 32 28
25 23 62
46 20 60
50 75 82
63 69 44
41 38 16
10 66 25
59 24 74
84 13 83
61 35 39
22 31 59
7 72 7
22 44 1
53 18 74
45 74 49
31 18 25
7 43 46
66 53 71
57 16 90
84 67 49
23 63 14
7 26 44
75 33 39
36 61 93
35 64 69
6 32 8
56 13 24
21 85 68
78 42 35
46 60 5
0 23 21
79 50 83
12 48 99
87 69 81
41 46 24
82 64 93
31 57 12
19 71 86
65 71 70
2 80 11
75 68 81
56 85 18
33 54 6
57 30 47
32 69 6
57 34 59
12 83 85
0 33 58
44 49 82
79 68 27
35 51 47
67 41 92
49 21 70
78 0 71
34 22 53
77 14 67
87 46 98
87 37 6
25 33 84
26 22 11
25 41 27
7 8 83
76 84 81
55 52 85
89 40 73
2 58 23
24 85 1
15 5 41
8 38 6
17 20 61
25 50 47
60 79 81
60 34 15
31 75 14
76 4 96
56 44 51
82 40 50
54 24 73
85 69 30
26 2 18
87 68 16
67 63 22
66 60 57
71 75 64
16 68 4
78 50 49
48 2 26
9 18 31
27 62 31
42 55 17
61 29 49
29 14 98
89 65 45
32 33 58
36 77 17
79 47 86
62 19 49
86 44 100
5 22 54
19 74 8
39 55 9
74 79 30
29 81 62
88 50 85
43 0 33
43 40 11
0 29 15
19 69 19
70 84 33
35 68 94
10 57 53
63 48 14
56 3 84
25 79 83
12 52 3
70 23 96
38 45 7
10 22 16
23 45 90
22 60 12
17 53 65
76 25 25
25 62 45
32 75 30
56 17 52
3 71 44
3 84 79
7 1 42
86 59 32
0 88 92
37 50 55
32 12 10
20 48 86
25 2 25
78 18 81
6 24 45
59 54 20
51 16 56
43 58 25
26 62 56
88 6 68
27 20 75
17 37 76
13 27 45
41 1 87
17 57 71
12 68 8
18 77 85
75 49 52
13 38 96
44 66 42
40 85 59
53 7 95
85 52 74
74 18 66
45 23 13
8 74 82
52 24 70
49 5 66
7 19 58
55 24 21
31 67 71
14 74 47
11 77 97
57 41 85
77 26 21
24 66 91
86 25 36
88 87 52
83 87 90
14 49 92
74 29 69
12 20 55
0 75 52
12 55 48
59 24 27
22 65 93
4 37 70
1 19 6
36 68 73
15 79 26
62 34 23
82 53 28
65 73 7
5 71 54
63 76 35
51 18 86
37 75 90
45 14 91
19 51 40
81 88 74
67 19 28
86 60 49
15 9 68
63 24 16
67 17 59
25 27 69
52 9 76
12 51 72
35 20 51
45 23 8
88 67 17
59 40 58
49 7 34
26 16 37
37 31 69
17 59 9
7 9 97
75 74 33
45 51 96
11 54 68
47 19 31
74 17 70
21 46 3
24 30 25
62 84 8
28 53 2
68 25 10
6 73 16
70 26 70
56 29 52
18 38 41
71 46 19
1 81 35
65 8 15
25 19 81
52 30 21
36 68 55
13 61 83
24 27 88
56 78 92
29 40 72
70 18 1
73 39 69
41 69 70
5 44 100
51 27 79
13 11 17
87 12 56
7 76 77
68 27 40
72 51 57
30 59 6
59 69 3
44 73 67
18 11 30
85 32 66
18 16 38
50 66 98
75 34 93
32 13 39
22 70 39
35 70 17
61 26 67
75 73 76
47 43 40
80 45 84
56 37 64
88 3 62
4 60 46
49 43 54
82 15 34
15 9 79
27 30 98
64 65 39
32 26 37
81 56 52
73 49 14
75 77 57
56 49 29
61 76 7
36 84 45
55 50 9
20 38 24
83 25 8
76 9 2
6 52 54
55 21 66
52 17 69
63 68 90
40 35 35
14 73 41
55 12 17
12 43 12
5 4 21
48 4 92
44 3 48
75 86 1
86 26 52
62 33 70
14 13 47
61 3 63
20 40 27
1 47 70
49 85 17
69 30 17
45 65 97
60 83 42
33 62 100
23 79 32
87 42 30
23 3 54
58 8 8
42 45 97
38 68 5
86 14 63
42 20 2
73 74 11
6 37 83
72 63 91
8 21 16
69 60 43
87 69 72
30 43 5
47 44 17
76 59 77
55 45 13
62 17 69
25 66 20
21 22 21
49 76 14
19 51 10
1 81 57
89 76 42
20 7 93
21 60 64
5 28 46
23 83 38
81 26 83
40 72 69
72 27 49
43 68 74
55 65 74
44 11 14
64 82 94
51 5 48
81 57 87
86 36 32
76 10 89
32 8 50
21 42 53
53 54 63
1 82 10
59 38 33
29 3 66
40 37 67
27 63 11
45 21 27
85 24 96
64 55 94
10 27 73
9 42 92
0 6 31
59 78 62
54 46 46
54 56 20
5 41 93
79 25 28
26 83 34
84 29 84
78 7 38
38 47 92
42 73 81
74 66 1
36 37 14
24 22 77
88 27 56
2 44 34
67 84 52
3 19 20
55 66 43
9 7 8
62 59 13
84 17 81
4 80 78
55 80 45
16 31 40
63 53 33
24 31 83
15 18 21
65 81 83
19 0 75
49 75 79
55 57 63
74 10 98
12 73 24
49 34 43
22 2 3
47 4 19
33 87 17
15 18 69
82 23 35
74 45 2
9 49 15
86 42 79
4 73 76
49 62 22
56 54 61
17 16 44
78 55 11
20 18 92
7 36 10
27 88 49
35 75 76
0 82 62
51 53 92
24 41 38
63 48 86
69 73 83
77 55 73
24 28 53
70 84 23
61 59 74
63 6 31
13 67 98
67 70 97
81 75 72
9 5 61
69 9 84
8 38 37
72 62 42
72 43 36
89 9 64
22 61 60
36 74 10
72 30 76
22 19 36
19 43 64
62 77 53
48 0 20
88 10 33
7 20 20
87 78 98
55 78 16
6 62 28
54 77 18
2 42 45
6 42 85
32 12 33
64 87 80
43 70 15
0 61 17
43 4 17
11 18 2
21 78 80
44 13 27
8 37 19
44 4 78
44 69 12
31 13 33
46 44 82
43 23 34
56 19 83
17 80 29
44 8 89
72 40 10
83 57 35
87 32 33
71 53 50
88 2 100
64 82 80
67 57 96
88 51 51
45 4 24
85 5 26
10 41 40
36 38 46
88 26 99
2 78 94
86 8 32
9 23 95
66 82 75
6 14 55
62 74 57
44 29 80
88 41 93
80 11 97
71 30 40
81 24 80
55 33 15
32 16 43
89 83 92
31 46 19
54 1 13
76 21 13
52 26 88
67 20 73
24 54 57
65 29 76
56 23 76
34 74 94
89 0 88
85 7 22
82 14 99
49 16 54
84 72 71
39 17 70
4 5 20
10 9 73
56 32 86
71 60 84
52 53 45
64 39 80
17 25 4
77 50 23
43 41 15
25 59 84
69 51 4
55 50 38
61 15 56
35 36 50
69 55 95
44 80 53
74 56 54
44 18 53
41 18 26
76 47 85
62 86 17
18 72 69
45 66 93
71 21 6
74 29 91
83 62 52
55 41 4
1 27 16
41 69 25
0 70 22
85 45 62
28 48 47
62 60 14
43 45 87
32 26 19
21 18 11
13 40 47
4 5 68
80 15 51
30 45 36
7 88 70
11 79 82
89 50 43
70 45 95
5 49 7
71 24 54
42 19 66
27 30 29
42 24 94
26 68 50
86 22 61
29 61 34
22 41 27
69 85 83
69 33 99
33 85 89
48 35 55
14 8 77
38 6 93
9 55 46
82 12 44
53 33 55
0 70 84
50 10 84
0 4 14
2 22 42
23 24 71
65 87 16
61 72 11
84 52 99
8 85 54
45 88 78
51 39 1
64 33 31
82 66 91
26 57 11
69 59 39
72 20 39
16 83 57
59 13 59
49 23 49
38 82 84
74 68 47
40 72 77
67 40 79
51 3 17
49 57 38
11 54 92
36 54 75
82 77 31
54 86 70
43 44 11
37 43 7
17 19 81
35 20 45
64 62 63
13 3 74
75 1 64
73 36 21
19 60 27
32 13 18
69 42 65
23 58 39
54 41 96
30 81 77
6 2 97
68 7 31
7 81 11
53 72 70
25 56 76
12 68 19
57 61 97
43 26 87
20 10 34
64 9 79
41 26 13
45 43 77
21 3 94
11 15 95
5 6 11
25 56 89
33 85 84
8 50 83
9 62 95
12 40 5
84 29 16
43 10 73
60 25 36
84 50 4
19 88 19
66 16 17
58 53 15
89 72 94
41 23 54
49 34 17
35 46 7
37 14 34
67 23 86
46 72 16
65 9 2
7 16 1
65 60 95
50 84 56
75 82 60
53 84 36
5 68 88
25 53 89
42 1 91
6 7 37
63 35 61
47 35 9
45 24 47
52 85 59
12 42 78
8 9 57
89 46 64
17 11 47
43 63 4
20 66 49
49 38 24
12 43 82
79 49 50
45 58 7
65 31 5
15 82 7
7 23 74
88 39 20
86 87 91
70 8 95
49 76 80
21 71 33
8 13 73
51 79 12
72 86 15
44 34 60
9 74 67
6 10 48
87 34 5
70 78 14
51 61 75
41 68 83
33 14 92
84 42 4
27 6 28
68 23 10
34 76 99
40 9 47
85 80 95
26 45 81
61 53 41
71 14 72
1 81 43
37 66 74
76 70 37
28 1 48
20 36 68
67 2 43
8 78 62
39 61 33
65 45 59
24 11 54
45 43 65
51 35 74
46 72 96
53 13 91
55 50 48
71 6 72
71 48 100
83 75 42
21 71 23
48 37 25
24 13 12
57 25 54
74 54 14
4 12 24
50 47 17
89 64 94
30 23 69
73 63 13
60 37 55
33 46 2
65 77 84
72 10 31
11 54 8
13 18 13
65 10 36
49 54 95
38 15 93
89 23 28
41 77 4
86 63 91
49 83 55
55 16 25
34 70 4
34 35 3
40 14 58
17 8 6
64 86 25
23 15 91
53 14 39
10 36 64
39 3 49
58 81 30
62 65 31
66 88 36
16 61 79
69 57 34
60 25 39
47 16 95
71 49 90
78 48 52
53 40 85
2 88 52
48 71 11
13 35 29
9 57 100
72 73 90
22 59 43
11 65 8
5 6 48
25 87 68
39 44 18
5 40 55
52 50 24
39 77 21
2 27 96
4 19 17
4 66 64
41 8 36
85 9 76
57 38 66
47 36 69
47 3 52
56 14 3
27 20 73
7 70 7
39 55 19
80 9 99
63 25 17
68 66 90
37 56 20
86 69 33
9 62 30
34 80 16
65 3 81
84 30 28
31 61 94
70 11 34
52 26 95
64 66 62
15 11 52
14 73 52
3 47 77
63 2 42
37 5 31
40 29 10
8 26 50
64 83 55
7 70 51
47 68 29
37 13 70
41 5 12
35 42 32
85 66 34
65 58 7
25 21 5
16 46 39
21 54 37
33 65 44
78 59 74
27 53 77
83 28 61
52 28 7
14 44 10
74 61 86
4 8 90
80 45 86
48 75 93
86 76 6
18 43 55
59 36 6
67 65 37
39 62 58
9 74 73
9 24 20
20 30 6
34 54 53
5 77 52
11 81 44
24 79 96
75 40 9
66 67 90
85 57 44
89 41 78
81 54 13
65 2 13
41 46 60
7 4 56
19 67 44
14 29 60
22 63 95
28 68 96
0 14 71
75 33 8
61 5 22
44 85 9
31 64 89
7 83 31
79 29 7
87 81 60
27 61 98
86 18 42
2 37 4
18 71 20
53 11 31
53 39 29
63 34 68
36 50 28
31 44 37
71 79 59
52 57 35
56 29 75
38 59 68
71 80 62
49 50 6
37 10 32
48 50 85
5 44 51
88 48 1
27 80 58
88 75 74
28 18 37
21 27 35
65 42 13
0 79 42
40 59 56
44 65 26
8 71 58
64 37 85
31 79 80
57 33 64
50 87 72
54 88 89
62 27 40
48 82 25
53 17 35
27 78 41
79 16 17
51 38 7
6 40 22
38 65 17
20 1 71
55 84 46
26 29 92
82 23 3
20 74 10
89 28 80
21 77 63
38 66 9
36 70 23
56 31 16
39 55 92
87 57 23
49 29 40
81 82 70
10 20 97
41 74 86
24 86 29
42 63 39
51 14 25
4 62 85
74 39 97
25 67 21
65 6 24
81 42 15
75 18 89
86 2 69
41 30 83
5 24 98
44 64 20
43 34 31
22 2 87
73 56 19
52 82 91
13 86 30
6 8 51
21 87 94
73 49 17
58 64 69
6 50 83
58 72 68
62 27 42
63 32 18
32 35 78
67 34 82
15 10 24
24 43 50
71 85 81
43 72 88
1 34 46
14 64 12
85 48 86
4 12 38
28 51 17
72 32 85
40 11 78
21 18 5
85 8 100
0 29 63
3 15 2
6 30 81
21 33 67
5 76 49
54 7 83
31 84 19
26 17 23
9 13 67
19 69 32
17 2 94
76 60 12
79 49 55
4 28 97
8 6 30
29 1 79
23 32 83
40 8 9
34 72 15
62 72 93
31 4 8
48 0 15
69 54 15
78 73 28
54 70 23
60 27 89
52 10 62
58 35 29
74 85 45
9 36 45
36 41 2
86 48 14
86 84 65
61 31 42
59 12 39
46 70 73
62 1 13
83 4 89
88 25 43
3 73 40
15 42 69
13 39 55
39 19 54
86 43 75
74 41 28
66 42 59
50 25 52
73 81 75
6 86 15
21 86 51
14 8 59
8 54 5
17 51 16
28 45 12
24 48 55
17 87 26
12 0 46
32 75 94
22 9 79
8 2 4
3 55 97
24 7 97
22 38 38
24 46 2
37 44 57
36 3 89
78 31 91
80 21 96
85 24 19
54 22 83
15 57 9
19 1 74
88 35 36
88 28 81
54 22 66
15 36 65
57 78 61
81 18 22
59 78 73
28 10 38
14 71 78
78 54 82
4 6 13
65 47 25
44 25 61
63 79 41
46 9 20
2 26 61
69 34 14
29 53 30
49 4 49
29 46 27
84 43 53
6 68 30
26 57 66
51 65 5
38 9 52
24 37 5
59 83 89
36 45 48
73 74 42
12 16 60
64 4 20
23 80 28
89 8 67
80 45 76
8 45 23
70 62 27
22 0 2
82 7 27
85 48 21
25 67 71
0 43 31
62 41 48
81 58 86
22 26 40
0 14 9
40 14 61
89 32 71
51 4 49
38 60 23
84 14 35
75 65 31
44 14 66
88 9 1
79 18 96
3 18 21
2 85 58
32 51 58
2 49 92
80 13 94
44 60 91
48 8 4
56 35 8
5 85 29
11 58 35
38 3 24
60 27 49
15 51 19
53 82 20
50 82 10
22 14 4
84 53 45
29 51 78
35 43 95
42 17 7
55 87 52
75 62 84
18 38 98
68 37 87
13 25 23
40 75 5
71 26 96
10 43 54
22 16 57
89 88 72
31 72 4
46 65 39
68 37 95
4 3 34
85 61 42
40 16 28
22 4 33
85 58 62
6 25 35
34 23 72
33 26 47
25 48 26
56 3 93
35 44 85
4 29 89
67 10 85
9 1 27
88 23 43
73 59 12
70 2 28
52 85 54
47 12 22
68 2 93
82 21 5
55 81 53
24 10 61
17 58 77
63 82 45
53 87 87
10 21 76
3 7 95
57 4 9
18 13 76
13 12 91
75 59 33
45 62 32
32 40 2
5 23 28
22 15 2
77 45 55
24 74 44
33 34 54
84 24 66
23 79 66
59 68 90
34 55 70
75 81 2
54 0 13
51 33 99
35 11 55
68 32 42
9 71 25
85 75 52
15 16 29
77 46 57
29 78 36
36 75 2
81 35 14
21 32 56
64 59 82
33 72 42
52 55 23
16 36 82
47 45 95
60 42 71
30 87 45
16 13 30
66 85 58
8 72 60
48 21 52
52 44 37
78 9 42
85 86 19
48 0 79
74 8 2
17 36 86
52 19 61
46 64 38
26 41 96
22 51 77
33 78 55
33 56 44
77 2 43
24 13 1
65 12 93
36 32 8
38 64 94
30 21 25
69 21 25
82 35 65
35 44 32
17 74 32
48 62 70
41 45 1
51 67 24
34 37 23
45 30 22
3 68 15
85 16 6
15 27 41
73 39 73
84 10 63
28 43 7
67 57 47
57 10 91
41 54 67
78 63 24
50 65 15
4 65 45
1 72 24
39 21 14
72 62 33
78 30 2
79 50 69
83 33 8
53 9 22
79 45 44
57 54 10
47 39 30
34 24 67
76 15 41
18 45 64
44 77 33
32 52 70
28 66 39
18 57 13
73 18 68
3 7 44
40 83 76
44 24 74
76 6 61
0 66 15
16 26 85
74 35 35
78 3 87
70 87 37
69 45 74
8 61 91
14 55 83
20 64 13
79 45 73
39 1 39
67 83 100
82 15 16
30 39 58
39 78 84
80 77 84
64 77 55
37 38 35
28 3 61
44 61 88
56 33 75
41 57 51
67 51 10
20 41 76
61 42 9
81 77 49
50 84 10
65 57 91
74 29 83
26 17 55
36 64 19
68 77 88
29 7 12
39 21 8
87 27 47
19 63 53
60 24 100
74 38 54
54 85 81
14 76 23
22 70 75
64 3 10
67 52 5
89 8 71
49 55 78
68 60 18
83 20 28
33 86 4
55 6 98
15 49 20
64 54 60
18 49 97
26 40 76
42 82 32
86 19 99
28 2 60
13 70 57
36 16 92
54 34 82
51 61 11
38 39 87
49 82 61
72 83 68
13 30 62
8 9 63
76 22 9
50 5 51
31 30 18
43 13 73
1 11 64
68 36 95
37 43 69
25 85 94
3 31 44
19 62 13
35 46 10
4 49 92
6 82 21
56 54 1
70 35 87
62 7 11
68 66 20
0 46 84
58 54 88
11 38 15
53 78 73
72 13 47
25 58 37
70 5 25
46 56 87
79 69 24
79 30 15
73 46 46
40 9 7
17 48 35
47 25 12
30 51 29
48 15 90
23 84 44
4 50 65
52 66 40
36 21 52
48 1 43
53 73 36
25 37 61
1 55 95
44 43 63
39 26 74
25 1 38
13 74 88
13 66 59
65 64 73
86 75 60
79 29 10
8 37 43
56 36 61
15 72 15
20 68 9
28 20 62
38 88 16
46 49 53
26 28 51
24 28 40
83 44 24
55 62 36
32 65 17
29 7 18
32 35 88
51 7 6
49 75 9
3 36 24
11 29 15
69 18 100
89 57 37
18 56 31
77 75 56
60 29 33
7 37 74
67 71 63
15 62 49
23 57 20
54 86 15
36 30 83
39 4 54
33 46 2
74 14 36
16 64 62
68 39 89
84 26 85
89 23 19
23 3 76
5 21 88
11 83 14
10 1 96
3 30 42
63 64 65
42 5 51
33 69 59
35 77 47
63 49 93
52 80 21
67 11 23
25 22 36
17 1 54
16 55 2
57 18 57
67 25 86
33 73 50
88 3 65
16 67 91
39 34 93
64 65 1
49 74 48
23 15 41
77 62 75
0 36 43
46 0 36
82 50 64
67 14 69
44 1 78
28 65 17
0 75 90
34 12 14
26 14 69
11 39 80
67 3 58
75 23 46
18 34 34
52 56 92
57 7 17
78 75 1
62 34 80
52 35 66
72 75 79
60 28 28
48 59 44
25 34 45
9 56 22
21 80 23
33 72 57
27 44 82
38 74 80
23 71 77
3 36 26
88 41 57
23 15 24
15 3 32
42 1 71
28 54 15
34 36 91
63 0 33
31 78 75
35 85 82
45 34 27
22 64 86
19 62 24
21 61 58
46 15 4
51 43 48
39 68 95
55 60 53
77 55 78
67 36 56
41 4 27
31 56 2
41 5 91
19 43 57
60 68 80
4 24 42
84 68 57
7 48 88
58 14 69
18 1 36
41 4 6
43 42 43
74 3 90
77 53 93
17 42 90
46 65 6
74 71 58
7 3 2
28 21 77
27 5 32
47 24 89
81 53 100
46 88 10
36 76 65
51 62 4
54 79 49
53 32 64
54 44 44
4 14 85
39 34 2
86 38 83
35 31 40
61 81 61
61 25 17
21 54 29
51 12 53
63 25 59
64 56 56
60 32 98
22 19 44
2 78 35
36 60 46
17 54 61
60 50 95
77 47 31
64 8 84
13 16 52
29 20 6
77 65 41
53 49 51
59 80 42
24 41 83
16 61 6
63 9 77
7 64 95
85 69 44
21 35 17
66 57 56
32 69 60
81 50 11
53 87 75
34 38 63
45 28 12
30 86 76
13 78 98
84 19 70
26 18 62
41 46 22
63 40 84
89 76 64
58 40 25
3 43 15
24 20 50
15 85 32
16 82 65
64 17 9
58 9 20
54 40 44
14 25 94
37 53 30
19 59 79
58 0 18
16 70 66
50 22 11
28 57 13
23 71 30
75 64 18
37 72 9
72 1 88
48 26 16
54 34 41
33 4 27
63 52 74
7 44 66
1 29 25
65 9 10
41 69 70
84 7 14
11 78 18
7 8 74
68 60 27
78 56 62
14 53 29
11 68 49
86 29 34
6 48 79
70 77 33
1 18 6
54 71 70
79 2 62
23 4 52
17 45 72
36 17 16
78 70 92
53 52 60
65 24 83
77 49 66
8 9 30
53 78 94
53 5 70
64 22 27
22 20 93
42 14 55
53 55 13
62 28 92
54 21 34
82 26 94
88 81 45
11 39 2
72 5 72
67 31 89
18 73 63
48 11 61
75 11 25
23 60 16
40 62 50
52 14 27
1 4 35
38 0 10
20 29 40
15 67 60
25 26 85
22 1 33
16 82 10
80 68 17
0 66 61
41 60 93
37 70 2
64 3 90
41 65 27
67 29 17
58 79 57
40 38 69
48 82 22
46 7 10
49 31 2
66 43 79
39 13 97
30 22 66
80 44 6
42 53 66
89 36 29
14 76 59
50 16 48
83 84 65
49 31 78
82 71 64
41 50 78
23 11 86
30 26 83
37 54 64
33 10 13
27 81 70
82 32 34
70 69 27
29 35 86
83 78 65
19 4 44
15 26 33
78 62 50
22 39 84
70 40 85
82 31 21
23 11 64
26 72 31
28 67 67
53 14 5
30 88 92
4 45 51
28 88 8
60 3 70
61 4 43
60 17 56
29 40 73
23 66 75
59 19 96
37 36 87
12 22 60
3 28 34
80 77 89
37 30 90
71 62 72
62 64 31
2 14 31
23 45 56
32 4 20
45 3 100
3 26 27
54 21 32
85 43 26
5 44 8
59 71 82
26 25 44
81 84 21
23 63 54
27 32 2
16 1 83
16 14 25
2 50 5
58 39 97
50 54 62
51 3 30
65 81 47
74 50 65
85 46 86
1 51 87
72 39 11
24 57 81
40 51 75
26 56 64
35 32 30
76 12 56
88 82 4
34 21 82
21 70 71
73 37 40
75 55 71
43 24 29
78 68 29
6 77 21
8 10 74
27 19 22
35 15 38
50 51 90
86 1 7
0 12 99
80 46 14
7 57 78
35 33 84
56 73 28
40 10 71
53 63 31
18 27 2
54 37 75
43 30 42
24 9 36
19 87 91
71 83 19
36 30 37
32 17 86
37 0 86
66 85 93
42 56 67
85 69 81
83 7 11
56 25 24
5 4 71
9 2 62
82 49 42
39 55 33
18 12 6
47 31 75
29 12 68
33 48 53
10 80 6
82 61 77
64 9 44
61 60 66
4 10 68
40 25 22
55 23 46
1 55 35
3 73 52
32 53 88
57 68 67
29 31 9
65 53 22
26 64 81
21 86 56
41 3 23
52 59 50
36 57 67
45 60 43
80 56 68
75 8 7
6 14 53
18 76 83
23 85 42
56 53 85
28 87 59
12 85 98
76 14 21
65 44 62
78 38 27
1 2 45
1 19 31
23 21 25
35 29 21
60 6 99
87 5 83
45 23 35
38 17 85
60 10 98
67 51 75
77 62 31
70 68 31
48 38 19
23 51 10
84 31 58
57 62 78
84 40 88
45 73 44
64 1 9
31 68 84
76 79 38
29 7 92
75 27 88
42 82 57
29 51 76
50 36 49
67 77 23
49 73 98
9 22 1
72 71 97
42 75 47
85 2 100
66 10 54
15 29 71
57 85 4
6 36 37
75 28 49
10 41 93
10 25 40
34 8 43
22 36 59
69 62 8
5 84 51
2 56 68
36 48 24
78 56 70
76 77 1
27 71 97
66 82 47
51 11 29
85 56 36
35 20 9
32 66 68
13 2 87
64 19 27
67 13 27
79 18 3
4 65 53
75 70 90
84 39 91
16 45 90
62 34 76
30 32 47
7 61 10
17 82 97
26 11 85
79 56 72
29 87 82
14 41 40
81 32 93
46 86 59
21 53 32
72 28 98
24 54 25
50 5 15
57 66 42
46 74 85
32 34 66
66 73 48
73 34 32
17 56 45
81 59 91
46 8 45
7 4 54
72 54 100
61 62 50
55 52 52
84 80 97
36 13 91
65 37 29
18 15 58
32 80 86
65 66 66
6 39 95
27 54 99
75 52 65
71 5 65
4 28 54
51 75 64
2 1 54
27 58 95
32 46 22
29 58 40
14 44 44
61 53 5
0 59 50
9 68 56
29 2 11
27 10 43
2 18 26
82 30 7
72 36 69
57 0 83
74 6 77
37 45 13
38 51 35
2 62 71
61 85 99
41 49 34
47 10 18
17 27 92
87 14 18
5 67 86
68 44 75
81 85 39
24 45 69
87 19 83
15 30 94
64 10 67
74 28 90
11 32 35
14 70 90
84 71 63
2 51 73
80 12 78
62 40 92
15 32 90
75 23 76
34 35 2
44 23 66
64 19 73
68 65 21
49 25 30
53 84 83
31 16 12
28 51 61
44 41 80
68 22 13
54 27 83
37 56 34
6 31 95
9 51 1
40 0 43
32 52 92
50 0 36
57 31 54
66 53 52
62 79 31
83 84 59
45 87 83
16 57 97
6 83 32
82 56 36
35 87 38
65 10 38
59 54 85
54 53 83
88 11 50
38 23 84
18 80 23
76 31 41
70 69 79
70 5 55
72 56 75
48 52 80
54 2 73
36 31 4
40 68 55
48 5 10
75 9 50
75 34 50
27 81 70
31 28 29
4 23 48
25 37 99
84 48 89
56 21 90
66 40 99
18 21 53
22 49 60
64 39 26
48 15 45
25 84 6
59 36 61
11 35 16
48 84 83
79 10 47
52 3 16
51 15 37
9 36 15
42 29 68
86 10 46
86 45 89
8 79 22
26 17 69
60 47 62
73 12 35
81 84 97
66 83 52
89 26 1
14 7 98
68 42 23
29 30 47
33 70 68
63 3 9
57 32 50
39 40 36
28 38 16
8 48 65
33 29 18
12 54 58
8 43 89
47 26 69
36 75 48
70 63 26
85 60 81
64 11 83
87 18 19
73 7 18
25 50 67
71 80 37
1 59 39
8 47 81
13 3 66
84 7 89
78 88 80
18 0 68
25 79 67
15 5 45
70 38 2
21 19 67
83 8 4
75 57 34
82 55 13
0 33 59
64 20 44
72 29 55
87 67 91
4 63 50
23 22 7
58 23 1
87 60 35
16 18 88
88 54 30
53 46 13
52 47 53
63 46 50
44 66 34
68 51 73
33 31 47
59 0 88
67 9 28
23 67 59
51 4 3
13 70 75
26 29 34
2 54 18
76 71 43
2 71 75
83 58 97
27 6 11
65 0 92
51 32 13
46 11 6
86 16 36
19 82 38
17 59 1
16 15 57
77 85 63
19 12 75
51 4 58
81 34 31
1 75 69
50 81 74
72 44 35
75 47 42
12 32 60
83 51 74
40 85 81
45 66 59
88 36 86
67 86 76
33 64 24
30 45 35
67 84 86
31 67 5
23 73 95
31 6 3
21 45 40
14 4 8
16 79 14
24 5 34
61 43 41
3 41 63
40 83 11
45 67 11
61 73 81
81 48 96
60 46 97
56 51 51
18 85 8
8 71 2
56 57 27
77 70 55
58 10 35
43 85 72
49 39 21
87 29 70
82 75 26
64 33 89
68 32 51
23 72 94
12 35 81
36 48 53
73 13 35
79 25 72
89 25 20
18 1 75
0 75 68
46 26 89
44 59 87
29 76 80
7 59 46
41 2 82
55 61 59
0 74 67
23 76 96
87 23 59
32 50 77
49 63 21
34 17 72
60 46 19
84 82 80
43 27 24
59 50 14
7 55 80
61 64 25
34 24 3
64 23 80
22 66 73
84 53 41
54 14 24
86 53 73
60 58 44
67 57 43
21 45 1
85 53 27
18 23 5
35 31 67
30 9 59
50 41 10
37 76 43
51 86 15
17 2 5
88 48 70
80 69 90
49 87 60
39 31 80
41 68 60
48 14 84
68 14 59
17 74 91
3 66 53
75 82 5
88 63 5
81 17 53
9 30 26
77 32 5
57 58 92
26 76 48
38 72 75
66 72 60
65 24 39
36 19 73
40 50 45
77 67 44
21 45 92
39 22 86
